fname,label
9546c28d.wav,Finger_snapping Writing Burping_or_eructation
9548e032.wav,Flute Oboe Applause
954ef6af.wav,Clarinet Flute Telephone
954f76aa.wav,Trumpet Cello Gong
955edb3f.wav,Flute Oboe Clarinet
9568c0f5.wav,Clarinet Cello Acoustic_guitar
9569780a.wav,Cowbell Hi-hat Trumpet
956f879d.wav,Hi-hat Shatter Burping_or_eructation
956ff310.wav,Bass_drum Knock Gunshot_or_gunfire
9571b304.wav,Tambourine Knock Snare_drum
95759620.wav,Bass_drum Hi-hat Fart
957f33b8.wav,Acoustic_guitar Applause Fireworks
9581aba0.wav,Bass_drum Gunshot_or_gunfire Knock
958b1832.wav,Knock Trumpet Writing
958f6785.wav,Trumpet Flute Hi-hat
9593d4ac.wav,Clarinet Flute Oboe
959fc3b5.wav,Shatter Squeak Meow
95a062a5.wav,Finger_snapping Fart Snare_drum
95adeda9.wav,Snare_drum Gong Trumpet
95ae0453.wav,Bass_drum Snare_drum Scissors
95baaac3.wav,Trumpet Fireworks Acoustic_guitar
95cabb0f.wav,Bass_drum Double_bass Knock
95d1c673.wav,Flute Tearing Squeak
95d54826.wav,Bass_drum Knock Snare_drum
95f4bd85.wav,Clarinet Gong Cello
95f4bf5f.wav,Acoustic_guitar Gong Hi-hat
960102c9.wav,Cello Double_bass Saxophone
9607e8bd.wav,Bass_drum Tearing Shatter
96159561.wav,Hi-hat Gong Fireworks
961a6103.wav,Trumpet Acoustic_guitar Electric_piano
961db27e.wav,Bass_drum Knock Double_bass
96205cdd.wav,Trumpet Cello Clarinet
96308435.wav,Double_bass Acoustic_guitar Electric_piano
96420f62.wav,Clarinet Writing Squeak
96431b4e.wav,Telephone Electric_piano Glockenspiel
964669a1.wav,Acoustic_guitar Cello Double_bass
964ad091.wav,Meow Squeak Gong
96548650.wav,Cello Clarinet Acoustic_guitar
9657dc79.wav,Hi-hat Fart Burping_or_eructation
965a0666.wav,Cello Saxophone Double_bass
966a55fa.wav,Tambourine Cowbell Violin_or_fiddle
966d20aa.wav,Bass_drum Snare_drum Gunshot_or_gunfire
96821b09.wav,Bass_drum Meow Cough
9693b612.wav,Oboe Saxophone Flute
969e9b00.wav,Trumpet Flute Acoustic_guitar
969ef2de.wav,Bass_drum Double_bass Knock
96a00a8d.wav,Finger_snapping Writing Cough
96a0eea4.wav,Keys_jangling Shatter Tambourine
96a37c18.wav,Bass_drum Acoustic_guitar Knock
96a42ff4.wav,Flute Clarinet Saxophone
96a4c118.wav,Clarinet Saxophone Flute
96a993ff.wav,Hi-hat Shatter Trumpet
96ab3c1e.wav,Trumpet Fireworks Applause
96ac5c41.wav,Clarinet Acoustic_guitar Electric_piano
96af4dfd.wav,Flute Clarinet Trumpet
96c47ec1.wav,Trumpet Oboe Hi-hat
96c817b3.wav,Clarinet Cello Saxophone
96c956e6.wav,Acoustic_guitar Cello Electric_piano
96cd095c.wav,Cello Bass_drum Laughter
96ce9fd2.wav,Shatter Drawer_open_or_close Tearing
96d08a79.wav,Trumpet Knock Bass_drum
96dd4f50.wav,Cello Trumpet Saxophone
96e233de.wav,Flute Clarinet Oboe
96e29215.wav,Acoustic_guitar Cello Double_bass
96e7795c.wav,Cello Double_bass Violin_or_fiddle
96eb705a.wav,Glockenspiel Cowbell Chime
96f7a0c5.wav,Computer_keyboard Violin_or_fiddle Trumpet
971aad39.wav,Squeak Knock Tearing
971d1232.wav,Trumpet Hi-hat Acoustic_guitar
97238e88.wav,Double_bass Violin_or_fiddle Cello
9728e49b.wav,Trumpet Oboe Saxophone
973298da.wav,Gunshot_or_gunfire Applause Snare_drum
973d6a8c.wav,Trumpet Clarinet Saxophone
973edddf.wav,Hi-hat Microwave_oven Telephone
9740e841.wav,Cello Squeak Writing
97412639.wav,Flute Trumpet Clarinet
9741f43e.wav,Acoustic_guitar Electric_piano Chime
9743ab4e.wav,Clarinet Applause Fireworks
97447853.wav,Hi-hat Trumpet Gong
975d800f.wav,Knock Bass_drum Double_bass
97609247.wav,Trumpet Clarinet Oboe
9764bf43.wav,Drawer_open_or_close Squeak Fireworks
976a40fb.wav,Cough Snare_drum Hi-hat
9770293b.wav,Snare_drum Hi-hat Gunshot_or_gunfire
9772ee71.wav,Squeak Acoustic_guitar Cello
977bfa36.wav,Writing Fart Computer_keyboard
9789399b.wav,Clarinet Applause Knock
978d94c2.wav,Electric_piano Bass_drum Gong
978e11bd.wav,Bass_drum Double_bass Acoustic_guitar
9791705b.wav,Cello Squeak Drawer_open_or_close
97965f1f.wav,Cello Double_bass Gong
9797d93f.wav,Bass_drum Fart Snare_drum
979f5b22.wav,Clarinet Cello Trumpet
979fe515.wav,Cello Double_bass Fireworks
97a2aab4.wav,Trumpet Oboe Saxophone
97a67b0b.wav,Acoustic_guitar Gong Glockenspiel
97adb327.wav,Bass_drum Snare_drum Knock
97af41ab.wav,Cello Double_bass Acoustic_guitar
97b83e05.wav,Squeak Bark Laughter
97bf815a.wav,Clarinet Oboe Gong
97c047e3.wav,Gunshot_or_gunfire Fireworks Microwave_oven
97c1ea2e.wav,Cello Violin_or_fiddle Clarinet
97cd51bc.wav,Trumpet Oboe Saxophone
97d3dce6.wav,Trumpet Flute Clarinet
97e0bcc6.wav,Hi-hat Trumpet Gong
97e1ba14.wav,Clarinet Gong Flute
97e724da.wav,Computer_keyboard Trumpet Hi-hat
97ea77ba.wav,Bass_drum Acoustic_guitar Snare_drum
97eaf02c.wav,Tearing Writing Fart
98065459.wav,Cello Double_bass Saxophone
98195f7c.wav,Scissors Tearing Finger_snapping
98199480.wav,Flute Clarinet Tearing
9819e91e.wav,Bass_drum Double_bass Knock
981dac47.wav,Clarinet Oboe Cello
981faa5e.wav,Squeak Trumpet Fart
98238965.wav,Tearing Writing Squeak
98240e2f.wav,Saxophone Flute Laughter
982768dd.wav,Hi-hat Gong Double_bass
9827c516.wav,Bass_drum Knock Gunshot_or_gunfire
982b3f22.wav,Hi-hat Gong Double_bass
98403e36.wav,Bass_drum Fart Trumpet
985f66d8.wav,Bass_drum Finger_snapping Squeak
986094b6.wav,Hi-hat Tearing Squeak
9862bcfa.wav,Cello Violin_or_fiddle Gong
9864d92c.wav,Bass_drum Finger_snapping Cowbell
98699863.wav,Snare_drum Bass_drum Gong
9869bf25.wav,Trumpet Hi-hat Acoustic_guitar
98780de6.wav,Snare_drum Hi-hat Scissors
987e9d25.wav,Clarinet Electric_piano Applause
9889afd6.wav,Trumpet Hi-hat Saxophone
98941745.wav,Cello Acoustic_guitar Laughter
98ab106b.wav,Fart Applause Tearing
98b2d01a.wav,Laughter Cough Burping_or_eructation
98b3bf67.wav,Trumpet Flute Saxophone
98c4733e.wav,Cowbell Fireworks Squeak
98c4a766.wav,Violin_or_fiddle Cello Flute
98c7a079.wav,Squeak Tearing Hi-hat
98caa2b1.wav,Flute Saxophone Trumpet
98cb2af8.wav,Trumpet Fart Applause
98cc0d35.wav,Bass_drum Gong Gunshot_or_gunfire
98d60596.wav,Bass_drum Gunshot_or_gunfire Snare_drum
98d6892e.wav,Trumpet Violin_or_fiddle Clarinet
98dfbfbe.wav,Squeak Drawer_open_or_close Cello
98e5081d.wav,Bass_drum Trumpet Fart
98ec2bde.wav,Meow Tearing Squeak
98f17167.wav,Laughter Acoustic_guitar Fart
98f58f7c.wav,Fart Squeak Tearing
98feff3f.wav,Bark Tearing Writing
990aa2a0.wav,Acoustic_guitar Electric_piano Knock
990f04c1.wav,Clarinet Flute Squeak
99104092.wav,Hi-hat Gong Trumpet
9917624b.wav,Bass_drum Snare_drum Double_bass
9917b8ec.wav,Clarinet Oboe Cello
991bf286.wav,Flute Clarinet Oboe
991d17ba.wav,Fart Applause Bark
991d612e.wav,Hi-hat Tearing Gong
991fdf35.wav,Flute Writing Tearing
9925b772.wav,Bass_drum Acoustic_guitar Tearing
99344bfb.wav,Cello Double_bass Saxophone
993b8d3b.wav,Tearing Squeak Acoustic_guitar
9940bd2c.wav,Trumpet Knock Cowbell
9942bd69.wav,Flute Electric_piano Bark
994a92c1.wav,Shatter Squeak Tearing
99558bbc.wav,Clarinet Saxophone Oboe
9958521a.wav,Clarinet Acoustic_guitar Oboe
995c229f.wav,Clarinet Gong Cello
99699968.wav,Clarinet Cello Gong
996e7bd3.wav,Double_bass Cello Knock
997199bf.wav,Burping_or_eructation Fart Bark
997af9d2.wav,Hi-hat Gong Tambourine
9980da68.wav,Double_bass Cello Bark
99982ce1.wav,Bass_drum Snare_drum Electric_piano
99a1b10a.wav,Laughter Applause Knock
99a7947f.wav,Hi-hat Gong Violin_or_fiddle
99a83fc8.wav,Hi-hat Burping_or_eructation Fart
99a93799.wav,Knock Cello Microwave_oven
99a98a10.wav,Squeak Fireworks Cello
99b01a73.wav,Trumpet Hi-hat Knock
99b6b9d4.wav,Clarinet Saxophone Flute
99c0cfd1.wav,Cello Violin_or_fiddle Flute
99c56a1e.wav,Double_bass Bass_drum Snare_drum
99c5bef4.wav,Clarinet Trumpet Cello
99c8e333.wav,Clarinet Cello Squeak
99c9915c.wav,Clarinet Flute Violin_or_fiddle
99ce6f92.wav,Trumpet Applause Clarinet
99cf60eb.wav,Flute Clarinet Writing
99df4c83.wav,Fart Tearing Trumpet
99e11bfc.wav,Bass_drum Knock Double_bass
99e1854a.wav,Bass_drum Snare_drum Double_bass
99e9308b.wav,Trumpet Fart Saxophone
99f05934.wav,Trumpet Flute Applause
99f7317d.wav,Hi-hat Snare_drum Bass_drum
9a00e058.wav,Trumpet Applause Clarinet
9a0217d4.wav,Cello Double_bass Shatter
9a038247.wav,Clarinet Oboe Cello
9a0873b4.wav,Electric_piano Bass_drum Gong
9a0f1d2b.wav,Saxophone Applause Double_bass
9a154f52.wav,Gunshot_or_gunfire Fireworks Gong
9a15fa1b.wav,Applause Bus Trumpet
9a179da7.wav,Acoustic_guitar Gong Electric_piano
9a1b776f.wav,Trumpet Squeak Writing
9a1c5a9b.wav,Shatter Squeak Gunshot_or_gunfire
9a25833f.wav,Telephone Harmonica Cowbell
9a26ae3f.wav,Tearing Writing Trumpet
9a32c422.wav,Bus Fireworks Bark
9a38d39a.wav,Bass_drum Knock Flute
9a4b948b.wav,Flute Saxophone Clarinet
9a51bee8.wav,Drawer_open_or_close Knock Squeak
9a535d22.wav,Bass_drum Saxophone Double_bass
9a5526c3.wav,Cello Double_bass Acoustic_guitar
9a5c6e97.wav,Tearing Writing Computer_keyboard
9a5e2ff0.wav,Hi-hat Snare_drum Gong
9a67c5a2.wav,Squeak Bass_drum Flute
9a6d456d.wav,Clarinet Applause Shatter
9a72776c.wav,Fart Bark Trumpet
9a7781ce.wav,Clarinet Shatter Squeak
9a77f4bf.wav,Acoustic_guitar Gong Electric_piano
9a78c808.wav,Flute Saxophone Clarinet
9a7a3681.wav,Cello Violin_or_fiddle Saxophone
9a7e3c02.wav,Clarinet Oboe Saxophone
9a818259.wav,Clarinet Cello Flute
9a96c44a.wav,Clarinet Fireworks Squeak
9a973039.wav,Squeak Scissors Tearing
9a98500f.wav,Acoustic_guitar Cello Gong
9a9a8b04.wav,Clarinet Oboe Trumpet
9a9d7b10.wav,Trumpet Hi-hat Oboe
9aa8d293.wav,Trumpet Flute Clarinet
9aaea490.wav,Fart Tearing Writing
9abe9084.wav,Trumpet Double_bass Knock
9ac3ffa8.wav,Clarinet Flute Cello
9ac42fb4.wav,Acoustic_guitar Snare_drum Hi-hat
9ad09b7d.wav,Bass_drum Double_bass Hi-hat
9ad4fdbf.wav,Cello Electric_piano Acoustic_guitar
9ad810eb.wav,Laughter Acoustic_guitar Fireworks
9aee1a9a.wav,Hi-hat Snare_drum Fireworks
9af56cf1.wav,Squeak Laughter Tearing
9afbb20d.wav,Hi-hat Glockenspiel Electric_piano
9b012806.wav,Acoustic_guitar Electric_piano Double_bass
9b0796f8.wav,Bass_drum Knock Tearing
9b08c087.wav,Clarinet Saxophone Cello
9b0edc5d.wav,Acoustic_guitar Electric_piano Gong
9b174107.wav,Violin_or_fiddle Clarinet Gong
9b17a88f.wav,Hi-hat Writing Tearing
9b1825ea.wav,Burping_or_eructation Fart Cough
9b1d68cf.wav,Tearing Writing Fart
9b2b21bb.wav,Cello Double_bass Squeak
9b2d6829.wav,Bass_drum Knock Double_bass
9b2dcfef.wav,Trumpet Clarinet Flute
9b325889.wav,Knock Gong Squeak
9b34f24d.wav,Bass_drum Knock Double_bass
9b3650e9.wav,Trumpet Saxophone Applause
9b3f9aae.wav,Flute Saxophone Writing
9b4b0e42.wav,Hi-hat Snare_drum Shatter
9b4c38a0.wav,Cello Double_bass Saxophone
9b51add4.wav,Bass_drum Finger_snapping Flute
9b5afc0b.wav,Clarinet Trumpet Applause
9b5fd9aa.wav,Clarinet Cello Oboe
9b660e81.wav,Trumpet Fireworks Hi-hat
9b6955a0.wav,Computer_keyboard Scissors Squeak
9b6a33b1.wav,Bass_drum Hi-hat Snare_drum
9b6a4d3a.wav,Hi-hat Gong Snare_drum
9b7614f5.wav,Flute Writing Fireworks
9b7dba6d.wav,Applause Tearing Scissors
9b864a90.wav,Hi-hat Snare_drum Tambourine
9b90b201.wav,Squeak Finger_snapping Knock
9ba882fa.wav,Cello Double_bass Saxophone
9bb0e4ff.wav,Clarinet Electric_piano Saxophone
9bb401a1.wav,Trumpet Cello Clarinet
9bb58c86.wav,Trumpet Applause Flute
9bb6e17e.wav,Laughter Cough Applause
9bb8f8b6.wav,Clarinet Saxophone Fireworks
9bbc1586.wav,Trumpet Applause Hi-hat
9bc11fc2.wav,Squeak Knock Tearing
9bc1b7ae.wav,Electric_piano Acoustic_guitar Gong
9bc1cda5.wav,Acoustic_guitar Violin_or_fiddle Electric_piano
9bc8fef8.wav,Bass_drum Knock Double_bass
9bc9408c.wav,Microwave_oven Bus Double_bass
9bccee27.wav,Squeak Writing Knock
9beda058.wav,Trumpet Applause Fireworks
9bfac103.wav,Clarinet Flute Acoustic_guitar
9bff1d02.wav,Shatter Squeak Gong
9c0037b8.wav,Squeak Keys_jangling Gong
9c063f54.wav,Trumpet Clarinet Cello
9c08f924.wav,Cello Gong Double_bass
9c14157b.wav,Burping_or_eructation Double_bass Acoustic_guitar
9c17a9ab.wav,Bass_drum Knock Snare_drum
9c1947db.wav,Trumpet Double_bass Bass_drum
9c1b8f23.wav,Flute Chime Telephone
9c224683.wav,Cello Microwave_oven Double_bass
9c31bbec.wav,Clarinet Oboe Applause
9c3f96c0.wav,Flute Clarinet Cough
9c4462a9.wav,Hi-hat Squeak Finger_snapping
9c53edce.wav,Cello Saxophone Double_bass
9c5b37c5.wav,Cello Saxophone Double_bass
9c69283b.wav,Bass_drum Double_bass Knock
9c7058f4.wav,Acoustic_guitar Gong Electric_piano
9c7a676e.wav,Acoustic_guitar Cello Gong
9c7cee6e.wav,Tambourine Tearing Knock
9c80c2dc.wav,Microwave_oven Bus Gong
9c92302a.wav,Hi-hat Bus Shatter
9c9a09d2.wav,Bass_drum Tearing Snare_drum
9c9a4ab0.wav,Cello Double_bass Shatter
9c9dbb32.wav,Trumpet Fart Electric_piano
9caf2d82.wav,Writing Cough Burping_or_eructation
9cb34b9e.wav,Shatter Bark Cough
9cb91ac4.wav,Double_bass Squeak Microwave_oven
9cd2f7ce.wav,Hi-hat Cowbell Scissors
9cd68da7.wav,Cello Acoustic_guitar Shatter
9cdb3e29.wav,Fart Squeak Hi-hat
9cdb4129.wav,Bass_drum Gong Cello
9cdc4961.wav,Trumpet Flute Clarinet
9ce11db1.wav,Shatter Knock Fireworks
9ce3e302.wav,Fart Writing Tearing
9ce62ba5.wav,Violin_or_fiddle Clarinet Gong
9ceaec5b.wav,Trumpet Fireworks Oboe
9cec791e.wav,Squeak Hi-hat Applause
9ced683f.wav,Knock Drawer_open_or_close Fireworks
9cff1925.wav,Bass_drum Burping_or_eructation Tambourine
9d0d471d.wav,Bass_drum Fart Snare_drum
9d14aaf4.wav,Acoustic_guitar Glockenspiel Electric_piano
9d241042.wav,Knock Writing Computer_keyboard
9d299d8c.wav,Flute Clarinet Cello
9d2d9c56.wav,Glockenspiel Electric_piano Fireworks
9d321f74.wav,Acoustic_guitar Gong Cello
9d3391f6.wav,Cello Double_bass Knock
9d45fb82.wav,Knock Drawer_open_or_close Microwave_oven
9d4f422d.wav,Flute Violin_or_fiddle Oboe
9d5064a8.wav,Flute Oboe Clarinet
9d61aae9.wav,Bass_drum Snare_drum Gunshot_or_gunfire
9d72a3ec.wav,Fart Tearing Finger_snapping
9d737f30.wav,Trumpet Finger_snapping Hi-hat
9d74da66.wav,Trumpet Flute Applause
9d79a52e.wav,Flute Shatter Tearing
9d7ada24.wav,Clarinet Violin_or_fiddle Flute
9d7e3931.wav,Laughter Cough Double_bass
9d80c51b.wav,Hi-hat Gong Acoustic_guitar
9d8273cc.wav,Trumpet Fireworks Applause
9d86543b.wav,Trumpet Fireworks Meow
9d8888c8.wav,Glockenspiel Microwave_oven Squeak
9d931628.wav,Flute Clarinet Oboe
9d9415dd.wav,Trumpet Flute Applause
9d9b8f80.wav,Cello Acoustic_guitar Gong
9d9c3829.wav,Acoustic_guitar Electric_piano Gong
9d9dc988.wav,Laughter Cough Computer_keyboard
9d9f2683.wav,Fart Acoustic_guitar Writing
9d9fb173.wav,Hi-hat Fart Tearing
9daac2d9.wav,Clarinet Oboe Saxophone
9db0fa67.wav,Trumpet Double_bass Fart
9db13501.wav,Clarinet Cello Double_bass
9db64849.wav,Saxophone Harmonica Electric_piano
9dbcbf06.wav,Bass_drum Double_bass Cowbell
9dc56bef.wav,Trumpet Hi-hat Applause
9dcb5fd4.wav,Cello Clarinet Double_bass
9dd47780.wav,Hi-hat Double_bass Acoustic_guitar
9dd6ddb0.wav,Trumpet Cello Microwave_oven
9dd7a45d.wav,Trumpet Hi-hat Bass_drum
9ddaada9.wav,Shatter Keys_jangling Tambourine
9de2d8e7.wav,Clarinet Cello Flute
9df3b31e.wav,Fireworks Knock Gunshot_or_gunfire
9df4897b.wav,Flute Clarinet Laughter
9dfc41b6.wav,Flute Clarinet Writing
9e01d37b.wav,Cello Bass_drum Electric_piano
9e0660f7.wav,Clarinet Gong Cello
9e086df0.wav,Violin_or_fiddle Laughter Trumpet
9e0b952c.wav,Bass_drum Acoustic_guitar Finger_snapping
9e0bd7b2.wav,Chime Shatter Snare_drum
9e0cd829.wav,Bass_drum Double_bass Knock
9e12816c.wav,Snare_drum Bass_drum Knock
9e13c4c8.wav,Trumpet Saxophone Applause
9e209e1a.wav,Shatter Snare_drum Hi-hat
9e3bcc22.wav,Trumpet Hi-hat Clarinet
9e3fa2d0.wav,Acoustic_guitar Cello Electric_piano
9e3ff1d8.wav,Squeak Scissors Tearing
9e4016e8.wav,Tambourine Writing Keys_jangling
9e4b301c.wav,Microwave_oven Glockenspiel Squeak
9e4e279a.wav,Cello Double_bass Gong
9e5b7c97.wav,Cello Double_bass Acoustic_guitar
9e6112ee.wav,Acoustic_guitar Scissors Writing
9e64428c.wav,Acoustic_guitar Applause Scissors
9e681949.wav,Cello Gong Double_bass
9e68a6ce.wav,Cowbell Flute Burping_or_eructation
9e6c57cb.wav,Hi-hat Snare_drum Tearing
9e7de1e2.wav,Harmonica Trumpet Clarinet
9e80637b.wav,Cello Double_bass Microwave_oven
9e834633.wav,Cello Applause Fireworks
9e8bddac.wav,Gong Knock Fireworks
9e91e5c3.wav,Cello Acoustic_guitar Trumpet
9e9a790d.wav,Writing Tearing Shatter
9e9e4b90.wav,Fart Laughter Cough
9ea28de6.wav,Clarinet Oboe Saxophone
9ea318bd.wav,Saxophone Cello Violin_or_fiddle
9ea3d0d5.wav,Laughter Fart Harmonica
9ea7b10e.wav,Hi-hat Gong Snare_drum
9ead0bb1.wav,Clarinet Saxophone Gong
9eb12596.wav,Squeak Microwave_oven Drawer_open_or_close
9eb4fa3f.wav,Tambourine Gong Hi-hat
9eb53ab5.wav,Trumpet Applause Oboe
9eb618a3.wav,Laughter Fireworks Bark
9eba82c2.wav,Hi-hat Snare_drum Finger_snapping
9ebdb103.wav,Hi-hat Snare_drum Gong
9ebff0e2.wav,Trumpet Oboe Saxophone
9ec0f35e.wav,Trumpet Saxophone Meow
9ec43ab3.wav,Acoustic_guitar Cello Gong
9ec4b37a.wav,Microwave_oven Gunshot_or_gunfire Shatter
9ec78e79.wav,Writing Tearing Scissors
9ec9187f.wav,Clarinet Cello Gong
9ec9aec6.wav,Drawer_open_or_close Tearing Squeak
9ecb4a2b.wav,Clarinet Flute Acoustic_guitar
9ed0545a.wav,Violin_or_fiddle Oboe Clarinet
9ed1ae8f.wav,Clarinet Double_bass Acoustic_guitar
9edc7957.wav,Violin_or_fiddle Cowbell Double_bass
9ee4c030.wav,Squeak Scissors Drawer_open_or_close
9ee4fa1e.wav,Squeak Meow Bark
9ee83aa5.wav,Trumpet Applause Clarinet
9ee84a2e.wav,Cello Double_bass Gong
9ee8e9db.wav,Flute Writing Saxophone
9eed3c3f.wav,Acoustic_guitar Telephone Glockenspiel
9eeeb5d1.wav,Acoustic_guitar Saxophone Laughter
9ef21263.wav,Clarinet Double_bass Bass_drum
9f12eb4e.wav,Meow Bark Drawer_open_or_close
9f17d9f9.wav,Cello Saxophone Shatter
9f195714.wav,Glockenspiel Squeak Microwave_oven
9f220638.wav,Cello Double_bass Tambourine
9f25b109.wav,Fart Tearing Bark
9f44cf6f.wav,Trumpet Hi-hat Clarinet
9f50ad2d.wav,Bass_drum Electric_piano Gunshot_or_gunfire
9f5a58fe.wav,Cello Writing Double_bass
9f5e72d9.wav,Bass_drum Knock Double_bass
9f72f761.wav,Hi-hat Squeak Tearing
9f84c589.wav,Acoustic_guitar Gong Electric_piano
9f88230e.wav,Cello Violin_or_fiddle Acoustic_guitar
9f8e809a.wav,Acoustic_guitar Fireworks Laughter
9f9dfd2e.wav,Trumpet Fart Hi-hat
9fa0880f.wav,Bass_drum Snare_drum Double_bass
9fa2b687.wav,Acoustic_guitar Glockenspiel Electric_piano
9fa52c93.wav,Flute Clarinet Oboe
9fac6408.wav,Microwave_oven Knock Gunshot_or_gunfire
9fbf13f8.wav,Trumpet Tearing Knock
9fc1ba6f.wav,Acoustic_guitar Double_bass Electric_piano
9fd682a3.wav,Bass_drum Double_bass Snare_drum
9fddfb26.wav,Clarinet Cello Saxophone
9fe02cae.wav,Knock Squeak Drawer_open_or_close
9ff37682.wav,Electric_piano Bass_drum Double_bass
a001d5d3.wav,Knock Cello Bass_drum
a0042de7.wav,Clarinet Saxophone Oboe
a0062826.wav,Hi-hat Gong Tambourine
a0152732.wav,Trumpet Clarinet Gong
a016a70f.wav,Clarinet Cello Gong
a0191d02.wav,Cello Double_bass Acoustic_guitar
a01acb4a.wav,Flute Telephone Squeak
a0207ec1.wav,Fart Keys_jangling Tearing
a02b427e.wav,Cello Violin_or_fiddle Saxophone
a02cf1c0.wav,Writing Computer_keyboard Fart
a033f11f.wav,Trumpet Saxophone Cello
a03e3cdd.wav,Telephone Electric_piano Oboe
a049367b.wav,Flute Clarinet Acoustic_guitar
a04aed95.wav,Clarinet Saxophone Cello
a056aace.wav,Scissors Applause Computer_keyboard
a05b4346.wav,Squeak Drawer_open_or_close Writing
a067f5d0.wav,Bass_drum Knock Double_bass
a069f168.wav,Electric_piano Acoustic_guitar Hi-hat
a073f416.wav,Fart Writing Squeak
a07824b1.wav,Snare_drum Bass_drum Fireworks
a07bcdc9.wav,Bass_drum Snare_drum Hi-hat
a080db76.wav,Trumpet Fart Applause
a085681d.wav,Bass_drum Knock Bark
a08bb7ad.wav,Bass_drum Double_bass Acoustic_guitar
a0933741.wav,Shatter Fart Burping_or_eructation
a095f68d.wav,Acoustic_guitar Gong Electric_piano
a099c442.wav,Laughter Writing Tearing
a0a44892.wav,Hi-hat Tambourine Keys_jangling
a0a50a7e.wav,Acoustic_guitar Glockenspiel Cello
a0a60a10.wav,Bass_drum Knock Snare_drum
a0b4028c.wav,Writing Tearing Gong
a0b4dd3e.wav,Hi-hat Snare_drum Tearing
a0b86e18.wav,Hi-hat Snare_drum Gong
a0bd4f35.wav,Fart Shatter Finger_snapping
a0c6574e.wav,Bass_drum Gunshot_or_gunfire Fart
a0c9407e.wav,Laughter Cough Tearing
a0cfc875.wav,Gong Chime Flute
a0d0e5bf.wav,Fart Bark Bus
a0d59e4e.wav,Clarinet Oboe Saxophone
a0f0733a.wav,Hi-hat Shatter Snare_drum
a1044692.wav,Writing Tambourine Tearing
a10b4f36.wav,Squeak Tearing Writing
a1163c01.wav,Acoustic_guitar Cello Violin_or_fiddle
a11c68e9.wav,Keys_jangling Fart Shatter
a12cae4a.wav,Trumpet Saxophone Clarinet
a1302ddc.wav,Clarinet Violin_or_fiddle Cello
a1351b4b.wav,Hi-hat Gong Glockenspiel
a13c097c.wav,Bass_drum Knock Double_bass
a1514dd7.wav,Finger_snapping Snare_drum Fart
a1524355.wav,Drawer_open_or_close Laughter Writing
a15bdff8.wav,Squeak Violin_or_fiddle Gong
a15be9f9.wav,Trumpet Writing Hi-hat
a15dbbcd.wav,Bass_drum Double_bass Telephone
a165a167.wav,Hi-hat Gong Snare_drum
a173d7f9.wav,Clarinet Flute Oboe
a178e238.wav,Flute Clarinet Squeak
a17c0d5e.wav,Hi-hat Cowbell Finger_snapping
a1843315.wav,Bass_drum Knock Double_bass
a18f6f32.wav,Hi-hat Gong Flute
a19a76c1.wav,Cello Saxophone Double_bass
a1a2cd91.wav,Bark Cowbell Snare_drum
a1a61527.wav,Tambourine Saxophone Violin_or_fiddle
a1bec4b5.wav,Tearing Writing Computer_keyboard
a1c05d17.wav,Bus Clarinet Meow
a1c64f3e.wav,Bass_drum Double_bass Knock
a1c8ce98.wav,Meow Cello Fart
a1d17400.wav,Bass_drum Knock Gunshot_or_gunfire
a1d192ec.wav,Bass_drum Snare_drum Hi-hat
a1d1c681.wav,Violin_or_fiddle Squeak Tearing
a1d57eef.wav,Bass_drum Knock Gunshot_or_gunfire
a1dc5658.wav,Double_bass Cello Violin_or_fiddle
a1e77e1d.wav,Computer_keyboard Laughter Shatter
a1ea3e06.wav,Flute Trumpet Saxophone
a1ef1604.wav,Cello Double_bass Acoustic_guitar
a1f8227b.wav,Squeak Fireworks Harmonica
a1fbc4c7.wav,Electric_piano Bass_drum Snare_drum
a2095c07.wav,Acoustic_guitar Electric_piano Double_bass
a21415c8.wav,Clarinet Trumpet Cello
a21dcba9.wav,Hi-hat Shatter Violin_or_fiddle
a22a4fb8.wav,Flute Trumpet Writing
a22ed06b.wav,Bass_drum Double_bass Knock
a23e0f62.wav,Keys_jangling Shatter Snare_drum
a23eb3ba.wav,Bass_drum Snare_drum Hi-hat
a24dc28d.wav,Clarinet Cello Flute
a253367d.wav,Snare_drum Hi-hat Fart
a253f4e7.wav,Bus Fireworks Bark
a2587916.wav,Double_bass Cello Violin_or_fiddle
a25aa823.wav,Acoustic_guitar Cough Fart
a2619a0d.wav,Trumpet Violin_or_fiddle Drawer_open_or_close
a264c7ad.wav,Shatter Tambourine Trumpet
a2652019.wav,Laughter Applause Tearing
a26f5e03.wav,Flute Trumpet Clarinet
a27bf2b9.wav,Cello Violin_or_fiddle Acoustic_guitar
a298b6d2.wav,Cello Acoustic_guitar Hi-hat
a2a0ee2e.wav,Squeak Knock Meow
a2a3c004.wav,Clarinet Oboe Bass_drum
a2a63df7.wav,Bass_drum Double_bass Hi-hat
a2b349be.wav,Squeak Meow Drawer_open_or_close
a2be7c45.wav,Knock Drawer_open_or_close Tearing
a2c1d27c.wav,Laughter Cough Tearing
a2c79f1a.wav,Double_bass Gong Cowbell
a2cdf648.wav,Acoustic_guitar Glockenspiel Flute
a2d19544.wav,Snare_drum Bass_drum Hi-hat
a2d6d734.wav,Cowbell Violin_or_fiddle Gong
a2dcc630.wav,Clarinet Cello Acoustic_guitar
