fname,label
87f4be1a.wav,Laughter Meow Bark
87f52da2.wav,Electric_piano Flute Bark
87f7864f.wav,Cello Trumpet Microwave_oven
87f97b54.wav,Squeak Drawer_open_or_close Applause
87fa93b9.wav,Acoustic_guitar Microwave_oven Cello
87fdf308.wav,Gunshot_or_gunfire Snare_drum Bass_drum
8805556f.wav,Gong Squeak Clarinet
880bb433.wav,Flute Saxophone Writing
8821b6b0.wav,Laughter Bus Cough
8823bdac.wav,Cello Clarinet Double_bass
882892ad.wav,Clarinet Flute Keys_jangling
883082c6.wav,Bass_drum Knock Electric_piano
8834a5f9.wav,Cello Double_bass Oboe
884348aa.wav,Acoustic_guitar Electric_piano Gong
88477979.wav,Flute Clarinet Saxophone
884b1cfa.wav,Hi-hat Saxophone Cowbell
8855051b.wav,Fart Bus Applause
885dd347.wav,Clarinet Applause Trumpet
88637187.wav,Bass_drum Knock Microwave_oven
8864eb9d.wav,Clarinet Acoustic_guitar Trumpet
886933c1.wav,Clarinet Flute Trumpet
88709396.wav,Bass_drum Finger_snapping Snare_drum
8873985e.wav,Flute Violin_or_fiddle Trumpet
887abe35.wav,Flute Clarinet Glockenspiel
88811aca.wav,Flute Bark Squeak
888ee964.wav,Acoustic_guitar Chime Electric_piano
888fc7f5.wav,Cello Violin_or_fiddle Double_bass
889ad1e7.wav,Squeak Snare_drum Tearing
889e311f.wav,Double_bass Cello Acoustic_guitar
88a1093e.wav,Telephone Flute Chime
88aa85a4.wav,Clarinet Bus Saxophone
88b8da56.wav,Cello Microwave_oven Electric_piano
88b93704.wav,Cello Acoustic_guitar Saxophone
88d0f494.wav,Cello Acoustic_guitar Microwave_oven
88d8e3e7.wav,Gunshot_or_gunfire Bass_drum Fireworks
88d9ec5f.wav,Cello Double_bass Acoustic_guitar
88e6886a.wav,Trumpet Applause Clarinet
88e748d7.wav,Cello Acoustic_guitar Electric_piano
88e9017f.wav,Bass_drum Snare_drum Electric_piano
88fa93e4.wav,Flute Clarinet Saxophone
88fd30db.wav,Acoustic_guitar Electric_piano Cello
89049760.wav,Cello Acoustic_guitar Double_bass
8905cd48.wav,Meow Microwave_oven Squeak
8907f907.wav,Keys_jangling Chime Scissors
89171d87.wav,Clarinet Gong Acoustic_guitar
891af38f.wav,Cello Double_bass Acoustic_guitar
89248704.wav,Trumpet Oboe Electric_piano
893c7f7b.wav,Clarinet Saxophone Oboe
895af0ba.wav,Flute Clarinet Glockenspiel
895c68ee.wav,Double_bass Cello Electric_piano
895da9f4.wav,Bass_drum Double_bass Finger_snapping
895edd06.wav,Cowbell Violin_or_fiddle Glockenspiel
8961de43.wav,Acoustic_guitar Violin_or_fiddle Electric_piano
896e5a21.wav,Writing Computer_keyboard Squeak
896ee186.wav,Flute Clarinet Saxophone
897071cd.wav,Writing Fireworks Tearing
897317d0.wav,Acoustic_guitar Electric_piano Double_bass
89779518.wav,Cello Double_bass Acoustic_guitar
8977a6ca.wav,Squeak Computer_keyboard Gunshot_or_gunfire
897a1c21.wav,Snare_drum Cowbell Knock
8989a18a.wav,Trumpet Applause Clarinet
89971a2c.wav,Hi-hat Tambourine Finger_snapping
8998d863.wav,Clarinet Gong Cello
899b27fc.wav,Saxophone Harmonica Oboe
89a93553.wav,Cello Violin_or_fiddle Double_bass
89b36fe8.wav,Acoustic_guitar Cowbell Hi-hat
89b76fbd.wav,Cello Double_bass Violin_or_fiddle
89bf91c0.wav,Cello Double_bass Acoustic_guitar
89db586a.wav,Bass_drum Snare_drum Gunshot_or_gunfire
89e23feb.wav,Hi-hat Acoustic_guitar Gong
89f16e34.wav,Clarinet Flute Saxophone
8a0f1c7b.wav,Snare_drum Gunshot_or_gunfire Bass_drum
8a0f47fe.wav,Shatter Hi-hat Snare_drum
8a16d7ba.wav,Trumpet Applause Oboe
8a16fd63.wav,Hi-hat Fireworks Acoustic_guitar
8a1795c0.wav,Clarinet Oboe Electric_piano
8a18fb2a.wav,Acoustic_guitar Fart Squeak
8a23c5d3.wav,Gunshot_or_gunfire Fireworks Bass_drum
8a24496e.wav,Hi-hat Double_bass Cowbell
8a25df61.wav,Acoustic_guitar Electric_piano Violin_or_fiddle
8a2793a4.wav,Shatter Cowbell Glockenspiel
8a340933.wav,Fart Snare_drum Gunshot_or_gunfire
8a382bf3.wav,Squeak Bus Microwave_oven
8a3e131b.wav,Fart Cough Laughter
8a4865fe.wav,Clarinet Oboe Cello
8a54a88f.wav,Microwave_oven Drawer_open_or_close Knock
8a5535d7.wav,Acoustic_guitar Electric_piano Chime
8a5fdff9.wav,Squeak Scissors Keys_jangling
8a65cf0f.wav,Fart Bus Tearing
8a67db0c.wav,Bass_drum Finger_snapping Double_bass
8a686d60.wav,Bass_drum Electric_piano Gunshot_or_gunfire
8a764cbf.wav,Fart Tearing Finger_snapping
8a772083.wav,Flute Clarinet Violin_or_fiddle
8a775bde.wav,Clarinet Cello Gong
8a790989.wav,Electric_piano Gong Cello
8a82613e.wav,Bass_drum Knock Microwave_oven
8a8290ff.wav,Clarinet Burping_or_eructation Saxophone
8a82ff41.wav,Finger_snapping Fart Tearing
8a86d731.wav,Tearing Fireworks Writing
8a8f86ec.wav,Gunshot_or_gunfire Fireworks Knock
8a93cd50.wav,Double_bass Bass_drum Snare_drum
8a94d1c5.wav,Chime Glockenspiel Scissors
8a97db28.wav,Bass_drum Knock Gunshot_or_gunfire
8aa3ebc6.wav,Fart Burping_or_eructation Squeak
8aa74761.wav,Knock Bass_drum Cello
8aab9bdd.wav,Squeak Cowbell Acoustic_guitar
8aba992e.wav,Drawer_open_or_close Bus Squeak
8ac13a9b.wav,Drawer_open_or_close Snare_drum Squeak
8aca08a7.wav,Clarinet Glockenspiel Flute
8ace0a5f.wav,Flute Cowbell Finger_snapping
8ad56763.wav,Hi-hat Finger_snapping Snare_drum
8ad60086.wav,Oboe Harmonica Violin_or_fiddle
8ad6985a.wav,Acoustic_guitar Gong Electric_piano
8ae9fe4f.wav,Bass_drum Applause Snare_drum
8af2209c.wav,Violin_or_fiddle Cello Snare_drum
8af9d4b0.wav,Clarinet Flute Saxophone
8affb34b.wav,Flute Trumpet Clarinet
8b01169f.wav,Clarinet Oboe Saxophone
8b0dd9f6.wav,Squeak Microwave_oven Bus
8b11746f.wav,Hi-hat Snare_drum Gong
8b14bd95.wav,Clarinet Glockenspiel Saxophone
8b1e87cb.wav,Cello Violin_or_fiddle Double_bass
8b21e03d.wav,Clarinet Flute Violin_or_fiddle
8b3869ca.wav,Clarinet Burping_or_eructation Telephone
8b3f9d2e.wav,Fart Squeak Cough
8b407f48.wav,Cough Knock Squeak
8b42e5d6.wav,Laughter Bark Cough
8b47b684.wav,Snare_drum Fireworks Knock
8b52043a.wav,Clarinet Gong Acoustic_guitar
8b5a7fc6.wav,Acoustic_guitar Electric_piano Applause
8b5aad24.wav,Cello Double_bass Saxophone
8b60ec4c.wav,Hi-hat Finger_snapping Snare_drum
8b6ab5a1.wav,Trumpet Applause Fireworks
8b79f42a.wav,Drawer_open_or_close Microwave_oven Bus
8b7c0e68.wav,Hi-hat Bass_drum Snare_drum
8b80bd7b.wav,Acoustic_guitar Electric_piano Saxophone
8b81813e.wav,Flute Clarinet Glockenspiel
8b81da3c.wav,Bass_drum Snare_drum Finger_snapping
8b855fd2.wav,Knock Drawer_open_or_close Cough
8b963a89.wav,Trumpet Clarinet Flute
8b997cca.wav,Squeak Cowbell Chime
8b9e79a2.wav,Clarinet Trumpet Oboe
8bb55062.wav,Violin_or_fiddle Saxophone Squeak
8bba3aef.wav,Bass_drum Hi-hat Finger_snapping
8bbb55ea.wav,Cello Drawer_open_or_close Saxophone
8bbc0de9.wav,Trumpet Hi-hat Shatter
8bc79cc2.wav,Bass_drum Knock Microwave_oven
8bd10f07.wav,Bass_drum Knock Double_bass
8bd2fdda.wav,Clarinet Writing Computer_keyboard
8bd5a1c6.wav,Applause Laughter Fireworks
8bd94b92.wav,Laughter Cough Tearing
8bdd4257.wav,Drawer_open_or_close Squeak Microwave_oven
8bec536a.wav,Acoustic_guitar Laughter Cough
8bf5bdd4.wav,Cello Acoustic_guitar Double_bass
8bfb26bc.wav,Bass_drum Snare_drum Finger_snapping
8c01c4c6.wav,Acoustic_guitar Violin_or_fiddle Glockenspiel
8c0a228d.wav,Fart Snare_drum Finger_snapping
8c0e7410.wav,Electric_piano Acoustic_guitar Cello
8c1a7cdc.wav,Clarinet Saxophone Glockenspiel
8c2fe775.wav,Squeak Writing Tearing
8c2ff0ad.wav,Trumpet Hi-hat Oboe
8c3c6eb5.wav,Clarinet Glockenspiel Flute
8c3dd835.wav,Violin_or_fiddle Cello Applause
8c62fe1a.wav,Cello Acoustic_guitar Electric_piano
8c66ebe9.wav,Acoustic_guitar Violin_or_fiddle Electric_piano
8c6f3589.wav,Trumpet Violin_or_fiddle Clarinet
8c82a303.wav,Tambourine Keys_jangling Hi-hat
8c87c399.wav,Meow Fireworks Telephone
8c87e590.wav,Cello Double_bass Saxophone
8c94b52b.wav,Violin_or_fiddle Gong Squeak
8c9af8f3.wav,Bass_drum Double_bass Snare_drum
8caa9ff3.wav,Acoustic_guitar Gong Cello
8cbaca1f.wav,Flute Clarinet Glockenspiel
8cbc468e.wav,Laughter Cough Bark
8cbc79b2.wav,Writing Scissors Laughter
8cbe4cba.wav,Chime Flute Bus
8cc9d127.wav,Finger_snapping Scissors Squeak
8cd40b3d.wav,Tambourine Acoustic_guitar Laughter
8cd4de9f.wav,Clarinet Violin_or_fiddle Squeak
8cd97868.wav,Squeak Scissors Finger_snapping
8cdb9817.wav,Flute Saxophone Clarinet
8cdf4943.wav,Bass_drum Double_bass Acoustic_guitar
8ce0c92d.wav,Trumpet Applause Clarinet
8ce4c4a6.wav,Laughter Cough Fart
8cef036b.wav,Scissors Writing Bus
8cf23a3f.wav,Bass_drum Tearing Snare_drum
8cf4e2d4.wav,Flute Clarinet Applause
8cf783ae.wav,Shatter Double_bass Keys_jangling
8d0220fd.wav,Acoustic_guitar Electric_piano Squeak
8d0303f3.wav,Clarinet Glockenspiel Flute
8d13a005.wav,Snare_drum Bass_drum Hi-hat
8d20f174.wav,Hi-hat Snare_drum Finger_snapping
8d29039f.wav,Squeak Knock Drawer_open_or_close
8d2aceda.wav,Flute Cowbell Clarinet
8d2da9b5.wav,Acoustic_guitar Violin_or_fiddle Electric_piano
8d41fb3c.wav,Hi-hat Cowbell Burping_or_eructation
8d4ce2d7.wav,Flute Clarinet Applause
8d50570b.wav,Bass_drum Snare_drum Knock
8d522054.wav,Flute Saxophone Clarinet
8d55d1fa.wav,Laughter Cough Bus
8d5e4770.wav,Hi-hat Tearing Applause
8d6b786d.wav,Fireworks Bark Meow
8d8a9fe6.wav,Clarinet Acoustic_guitar Electric_piano
8d8f1201.wav,Trumpet Applause Clarinet
8d95a560.wav,Acoustic_guitar Gong Electric_piano
8d9b0fa8.wav,Clarinet Double_bass Cello
8da0c60e.wav,Bass_drum Gunshot_or_gunfire Knock
8da4b63d.wav,Bass_drum Snare_drum Gunshot_or_gunfire
8db13760.wav,Tearing Drawer_open_or_close Shatter
8db42250.wav,Trumpet Applause Flute
8db57365.wav,Flute Trumpet Clarinet
8dc01b71.wav,Clarinet Gong Glockenspiel
8dc54a8e.wav,Flute Clarinet Violin_or_fiddle
8dcee1fa.wav,Acoustic_guitar Flute Chime
8dd25a38.wav,Bass_drum Finger_snapping Snare_drum
8de247b4.wav,Scissors Drawer_open_or_close Computer_keyboard
8de53b26.wav,Acoustic_guitar Gong Cello
8dec29a3.wav,Hi-hat Drawer_open_or_close Shatter
8dfc76d0.wav,Acoustic_guitar Chime Electric_piano
8e14b108.wav,Fart Meow Trumpet
8e177dd6.wav,Clarinet Oboe Violin_or_fiddle
8e1e194b.wav,Clarinet Applause Bus
8e202c4e.wav,Acoustic_guitar Electric_piano Double_bass
8e27cb35.wav,Cello Gong Bark
8e2f5c69.wav,Clarinet Oboe Gong
8e337dbd.wav,Squeak Bus Gunshot_or_gunfire
8e3b4391.wav,Cello Flute Violin_or_fiddle
8e4530e2.wav,Acoustic_guitar Cough Bass_drum
8e4f1712.wav,Gunshot_or_gunfire Fireworks Bark
8e4f9520.wav,Clarinet Glockenspiel Saxophone
8e543156.wav,Trumpet Saxophone Laughter
8e55662f.wav,Chime Electric_piano Gong
8e64dd70.wav,Flute Harmonica Clarinet
8e670ebb.wav,Bass_drum Knock Snare_drum
8e71d943.wav,Trumpet Meow Cello
8e77c215.wav,Trumpet Electric_piano Hi-hat
8e7b6d22.wav,Clarinet Electric_piano Oboe
8e80910b.wav,Flute Clarinet Saxophone
8e8c8e9e.wav,Flute Violin_or_fiddle Trumpet
8e8d957d.wav,Shatter Chime Glockenspiel
8e90f043.wav,Bass_drum Finger_snapping Snare_drum
8e9c768c.wav,Bass_drum Snare_drum Finger_snapping
8eb1ea97.wav,Flute Clarinet Saxophone
8eb52264.wav,Flute Cello Bus
8ec2ded9.wav,Flute Clarinet Glockenspiel
8eca0edf.wav,Laughter Telephone Squeak
8ed43a78.wav,Trumpet Bark Saxophone
8ee42916.wav,Acoustic_guitar Scissors Computer_keyboard
8eed2478.wav,Acoustic_guitar Scissors Electric_piano
8eed6f48.wav,Harmonica Violin_or_fiddle Saxophone
8ef3d194.wav,Double_bass Cello Acoustic_guitar
8ef94519.wav,Bass_drum Snare_drum Hi-hat
8f0a0752.wav,Trumpet Finger_snapping Computer_keyboard
8f1c2008.wav,Electric_piano Acoustic_guitar Gong
8f2f5560.wav,Trumpet Clarinet Oboe
8f30ba84.wav,Trumpet Applause Electric_piano
8f35e839.wav,Knock Telephone Snare_drum
8f35f068.wav,Knock Drawer_open_or_close Microwave_oven
8f4d7c8b.wav,Flute Clarinet Trumpet
8f550587.wav,Trumpet Flute Clarinet
8f5b29b4.wav,Fart Shatter Tearing
8f8b9651.wav,Meow Applause Tearing
8f8c2ac1.wav,Computer_keyboard Scissors Writing
8f8e82d1.wav,Tearing Fireworks Drawer_open_or_close
8f91c93d.wav,Drawer_open_or_close Squeak Meow
8f97b70f.wav,Bass_drum Finger_snapping Knock
8fb39236.wav,Clarinet Acoustic_guitar Cello
8fc53634.wav,Trumpet Applause Hi-hat
8fcae734.wav,Clarinet Oboe Glockenspiel
8fd15263.wav,Clarinet Gong Glockenspiel
8fd16cd5.wav,Trumpet Hi-hat Applause
8fd1fc3e.wav,Hi-hat Finger_snapping Snare_drum
8fd226a2.wav,Fireworks Gunshot_or_gunfire Shatter
8fd47b8b.wav,Hi-hat Snare_drum Bass_drum
8fe0a08b.wav,Clarinet Glockenspiel Violin_or_fiddle
8fe5a5f9.wav,Bass_drum Bark Gunshot_or_gunfire
8fe67169.wav,Shatter Hi-hat Finger_snapping
8feb7a9a.wav,Fart Drawer_open_or_close Knock
8fed5fb1.wav,Trumpet Applause Clarinet
8ff902e9.wav,Gunshot_or_gunfire Fireworks Bass_drum
8ffab712.wav,Laughter Cough Fart
900a1b82.wav,Clarinet Cello Saxophone
900c7baa.wav,Clarinet Saxophone Cough
901a575c.wav,Trumpet Finger_snapping Microwave_oven
903de3b1.wav,Acoustic_guitar Electric_piano Computer_keyboard
90534df5.wav,Clarinet Violin_or_fiddle Harmonica
905c770e.wav,Clarinet Gong Electric_piano
905ff3c7.wav,Flute Clarinet Trumpet
906516e4.wav,Cowbell Finger_snapping Burping_or_eructation
906d6b6c.wav,Snare_drum Computer_keyboard Tambourine
90775e99.wav,Acoustic_guitar Electric_piano Cello
907c343d.wav,Harmonica Violin_or_fiddle Trumpet
907e4cf9.wav,Hi-hat Snare_drum Bass_drum
90899f2b.wav,Cello Violin_or_fiddle Acoustic_guitar
908bb124.wav,Flute Clarinet Double_bass
90913acd.wav,Trumpet Hi-hat Glockenspiel
90989b31.wav,Hi-hat Gong Glockenspiel
90b4fc78.wav,Bass_drum Tearing Gunshot_or_gunfire
90b54b0a.wav,Bass_drum Knock Gunshot_or_gunfire
90b5bdfa.wav,Fireworks Gunshot_or_gunfire Drawer_open_or_close
90c3a878.wav,Trumpet Saxophone Flute
90c74bfe.wav,Bass_drum Electric_piano Knock
90ce8282.wav,Trumpet Microwave_oven Cello
90cf4621.wav,Flute Clarinet Harmonica
90e5084a.wav,Acoustic_guitar Electric_piano Violin_or_fiddle
90e74b14.wav,Gunshot_or_gunfire Microwave_oven Squeak
90fa9354.wav,Tambourine Knock Keys_jangling
90ffae18.wav,Clarinet Gong Violin_or_fiddle
910e871b.wav,Squeak Fart Hi-hat
91141036.wav,Trumpet Hi-hat Violin_or_fiddle
911c6e85.wav,Cello Clarinet Oboe
91340d60.wav,Bass_drum Finger_snapping Snare_drum
913a1445.wav,Hi-hat Chime Glockenspiel
913e636a.wav,Clarinet Gong Oboe
91438db2.wav,Flute Trumpet Clarinet
9150a725.wav,Keys_jangling Scissors Tearing
9154123d.wav,Cello Double_bass Acoustic_guitar
91544016.wav,Tambourine Acoustic_guitar Snare_drum
91553414.wav,Laughter Cough Applause
91575ef7.wav,Fart Laughter Tearing
915fdd3d.wav,Scissors Tearing Drawer_open_or_close
9164845d.wav,Bass_drum Double_bass Knock
916d3122.wav,Clarinet Electric_piano Glockenspiel
917e1047.wav,Clarinet Saxophone Bus
9181cdc3.wav,Cello Flute Clarinet
918d8fc9.wav,Chime Keys_jangling Bus
91915055.wav,Cello Double_bass Saxophone
91942bdb.wav,Cowbell Telephone Violin_or_fiddle
91a1fc6e.wav,Cello Double_bass Acoustic_guitar
91aa0661.wav,Bass_drum Fart Snare_drum
91b8d1f5.wav,Gong Snare_drum Violin_or_fiddle
91bd609a.wav,Microwave_oven Applause Bus
91c2212f.wav,Clarinet Violin_or_fiddle Glockenspiel
91c2d6ce.wav,Bass_drum Finger_snapping Hi-hat
91c7c7cb.wav,Acoustic_guitar Tambourine Double_bass
91c8b7fe.wav,Bass_drum Gunshot_or_gunfire Snare_drum
91d28795.wav,Knock Bass_drum Double_bass
91d58d6a.wav,Violin_or_fiddle Cello Flute
91dcf56f.wav,Fireworks Gunshot_or_gunfire Shatter
91df3930.wav,Cello Acoustic_guitar Microwave_oven
91df997e.wav,Violin_or_fiddle Cello Double_bass
9205da35.wav,Hi-hat Tambourine Finger_snapping
920a0b40.wav,Clarinet Cello Saxophone
921717f2.wav,Acoustic_guitar Gong Electric_piano
921a541d.wav,Harmonica Clarinet Telephone
92207318.wav,Bass_drum Finger_snapping Knock
92237146.wav,Trumpet Applause Saxophone
922431ab.wav,Trumpet Clarinet Applause
92253c72.wav,Hi-hat Shatter Harmonica
9231c456.wav,Clarinet Oboe Cello
923807a0.wav,Flute Acoustic_guitar Gong
9240acc1.wav,Trumpet Clarinet Flute
92459670.wav,Cello Violin_or_fiddle Double_bass
92481470.wav,Clarinet Flute Gong
92517431.wav,Clarinet Flute Oboe
9254f785.wav,Clarinet Cello Glockenspiel
9255dc9f.wav,Fireworks Drawer_open_or_close Squeak
9256c7f4.wav,Saxophone Laughter Harmonica
9257c3b1.wav,Oboe Clarinet Saxophone
925d7f4c.wav,Keys_jangling Scissors Shatter
92602a1b.wav,Acoustic_guitar Electric_piano Double_bass
926bb658.wav,Trumpet Cowbell Microwave_oven
92740d41.wav,Knock Finger_snapping Computer_keyboard
9275c40a.wav,Telephone Electric_piano Glockenspiel
927fbb50.wav,Bass_drum Snare_drum Double_bass
9282d2c1.wav,Bass_drum Knock Electric_piano
9291bc3a.wav,Acoustic_guitar Violin_or_fiddle Double_bass
9291c4b5.wav,Acoustic_guitar Gong Electric_piano
92929652.wav,Violin_or_fiddle Cello Gong
9292ebee.wav,Flute Saxophone Oboe
92982e3c.wav,Oboe Clarinet Chime
9298fe2e.wav,Bass_drum Snare_drum Double_bass
92a7ad44.wav,Fart Bark Bus
92acd757.wav,Trumpet Applause Hi-hat
92b2f696.wav,Hi-hat Finger_snapping Snare_drum
92b5bf75.wav,Microwave_oven Squeak Bus
92b69c1d.wav,Bass_drum Knock Finger_snapping
92b819ed.wav,Hi-hat Finger_snapping Snare_drum
92befba5.wav,Cello Double_bass Violin_or_fiddle
92cf03f8.wav,Cello Clarinet Double_bass
92e273eb.wav,Finger_snapping Scissors Microwave_oven
92e4b2cc.wav,Flute Clarinet Bark
92e78e6a.wav,Clarinet Oboe Saxophone
92ea2bc1.wav,Tearing Squeak Writing
92ec6c74.wav,Squeak Scissors Cough
92ef73ba.wav,Squeak Drawer_open_or_close Microwave_oven
92f25964.wav,Bass_drum Finger_snapping Hi-hat
92f822dd.wav,Cowbell Finger_snapping Flute
9310ab02.wav,Clarinet Cello Double_bass
932395f6.wav,Bark Cough Shatter
93243c6f.wav,Cough Shatter Snare_drum
9324cc28.wav,Fart Tearing Snare_drum
9334e5e3.wav,Hi-hat Snare_drum Finger_snapping
9339c74d.wav,Flute Clarinet Saxophone
935bb085.wav,Acoustic_guitar Scissors Squeak
935c2470.wav,Acoustic_guitar Computer_keyboard Writing
93612b21.wav,Tambourine Acoustic_guitar Microwave_oven
93631fdd.wav,Flute Clarinet Electric_piano
93634b93.wav,Trumpet Clarinet Saxophone
936cf0b3.wav,Acoustic_guitar Glockenspiel Clarinet
936d9d0e.wav,Bass_drum Snare_drum Acoustic_guitar
9380ce90.wav,Flute Clarinet Oboe
938d400f.wav,Bass_drum Knock Double_bass
938e7cbe.wav,Snare_drum Hi-hat Gunshot_or_gunfire
93923c06.wav,Trumpet Meow Oboe
939ffae6.wav,Double_bass Cello Electric_piano
93a55c7b.wav,Cello Double_bass Saxophone
93af9139.wav,Bass_drum Finger_snapping Knock
93b20f55.wav,Clarinet Oboe Saxophone
93b47351.wav,Trumpet Saxophone Flute
93be3526.wav,Glockenspiel Chime Microwave_oven
93bf1b3e.wav,Trumpet Electric_piano Hi-hat
93bfb387.wav,Clarinet Saxophone Flute
93c075c2.wav,Hi-hat Gong Snare_drum
93c1d8d1.wav,Tearing Scissors Drawer_open_or_close
93c686a3.wav,Cowbell Chime Telephone
93cbbadd.wav,Clarinet Electric_piano Gong
93d32b9a.wav,Trumpet Oboe Meow
93d67fa0.wav,Acoustic_guitar Electric_piano Chime
93dbba2e.wav,Cello Double_bass Saxophone
93ef28f5.wav,Flute Clarinet Glockenspiel
93f19cae.wav,Hi-hat Snare_drum Finger_snapping
93f5c2d4.wav,Cello Knock Violin_or_fiddle
93f86a24.wav,Tearing Gunshot_or_gunfire Shatter
93f8f151.wav,Glockenspiel Electric_piano Acoustic_guitar
940634dd.wav,Acoustic_guitar Electric_piano Double_bass
9408d9d8.wav,Chime Glockenspiel Harmonica
940c7613.wav,Cello Violin_or_fiddle Double_bass
94127c15.wav,Shatter Keys_jangling Tearing
94194eaa.wav,Cello Microwave_oven Double_bass
9426d539.wav,Flute Electric_piano Cowbell
94351b30.wav,Finger_snapping Scissors Bass_drum
943df0b4.wav,Acoustic_guitar Gong Glockenspiel
945d6a94.wav,Clarinet Oboe Trumpet
945d6e10.wav,Snare_drum Gunshot_or_gunfire Finger_snapping
94709c71.wav,Gong Cello Electric_piano
9471f948.wav,Bass_drum Gunshot_or_gunfire Meow
9476d6c4.wav,Scissors Tearing Squeak
94960db1.wav,Bass_drum Finger_snapping Snare_drum
9499c467.wav,Laughter Squeak Cough
949c3de3.wav,Gong Cello Knock
949ce9ec.wav,Clarinet Flute Cello
94a36a13.wav,Trumpet Hi-hat Electric_piano
94a5059f.wav,Double_bass Cello Violin_or_fiddle
94a9435c.wav,Bass_drum Finger_snapping Knock
94a9ac6d.wav,Squeak Tearing Hi-hat
94be89da.wav,Clarinet Bus Microwave_oven
94c30fed.wav,Trumpet Hi-hat Applause
94d06585.wav,Snare_drum Gunshot_or_gunfire Finger_snapping
94da7dca.wav,Bark Trumpet Meow
94dc44c1.wav,Bass_drum Finger_snapping Snare_drum
94f8c1e7.wav,Scissors Finger_snapping Keys_jangling
9505e4f7.wav,Tambourine Keys_jangling Finger_snapping
9519d9bc.wav,Bus Gunshot_or_gunfire Squeak
9521c193.wav,Flute Cello Clarinet
95248d50.wav,Cello Saxophone Acoustic_guitar
952acae5.wav,Bass_drum Finger_snapping Knock
953356f3.wav,Bass_drum Knock Finger_snapping
953c875a.wav,Drawer_open_or_close Fireworks Tearing
9546c28d.wav,Finger_snapping Scissors Computer_keyboard
9548e032.wav,Flute Oboe Clarinet
954ef6af.wav,Clarinet Telephone Saxophone
954f76aa.wav,Trumpet Cello Clarinet
955edb3f.wav,Flute Clarinet Oboe
9568c0f5.wav,Clarinet Cello Acoustic_guitar
9569780a.wav,Cowbell Hi-hat Finger_snapping
956f879d.wav,Hi-hat Finger_snapping Snare_drum
956ff310.wav,Bass_drum Knock Gunshot_or_gunfire
9571b304.wav,Tambourine Finger_snapping Snare_drum
95759620.wav,Bass_drum Finger_snapping Telephone
957f33b8.wav,Acoustic_guitar Applause Fireworks
9581aba0.wav,Bass_drum Knock Gunshot_or_gunfire
958b1832.wav,Knock Finger_snapping Snare_drum
958f6785.wav,Trumpet Glockenspiel Flute
9593d4ac.wav,Clarinet Flute Saxophone
959fc3b5.wav,Shatter Squeak Drawer_open_or_close
95a062a5.wav,Finger_snapping Snare_drum Fart
95adeda9.wav,Snare_drum Trumpet Violin_or_fiddle
95ae0453.wav,Scissors Snare_drum Bass_drum
95baaac3.wav,Trumpet Electric_piano Hi-hat
95cabb0f.wav,Bass_drum Finger_snapping Microwave_oven
95d1c673.wav,Flute Squeak Tearing
95d54826.wav,Bass_drum Knock Snare_drum
95f4bd85.wav,Clarinet Electric_piano Acoustic_guitar
95f4bf5f.wav,Acoustic_guitar Gong Electric_piano
960102c9.wav,Cello Double_bass Saxophone
9607e8bd.wav,Bass_drum Finger_snapping Snare_drum
96159561.wav,Hi-hat Gong Acoustic_guitar
961a6103.wav,Trumpet Hi-hat Glockenspiel
961db27e.wav,Bass_drum Knock Electric_piano
96205cdd.wav,Trumpet Meow Cello
96308435.wav,Acoustic_guitar Double_bass Electric_piano
96420f62.wav,Clarinet Microwave_oven Burping_or_eructation
96431b4e.wav,Telephone Electric_piano Glockenspiel
964669a1.wav,Acoustic_guitar Cello Gong
964ad091.wav,Squeak Meow Gong
96548650.wav,Cello Clarinet Double_bass
9657dc79.wav,Hi-hat Burping_or_eructation Finger_snapping
965a0666.wav,Cello Saxophone Double_bass
966a55fa.wav,Tambourine Cowbell Glockenspiel
966d20aa.wav,Bass_drum Snare_drum Gunshot_or_gunfire
96821b09.wav,Bass_drum Meow Cough
9693b612.wav,Saxophone Oboe Clarinet
969e9b00.wav,Trumpet Flute Hi-hat
969ef2de.wav,Bass_drum Knock Microwave_oven
96a00a8d.wav,Finger_snapping Scissors Glockenspiel
96a0eea4.wav,Keys_jangling Shatter Tambourine
96a37c18.wav,Bass_drum Finger_snapping Tearing
96a42ff4.wav,Flute Clarinet Saxophone
96a4c118.wav,Clarinet Saxophone Flute
96a993ff.wav,Hi-hat Shatter Trumpet
96ab3c1e.wav,Trumpet Acoustic_guitar Electric_piano
96ac5c41.wav,Clarinet Electric_piano Glockenspiel
96af4dfd.wav,Flute Clarinet Glockenspiel
96c47ec1.wav,Trumpet Hi-hat Oboe
96c817b3.wav,Clarinet Cello Saxophone
96c956e6.wav,Acoustic_guitar Cello Electric_piano
96cd095c.wav,Cello Bass_drum Violin_or_fiddle
96ce9fd2.wav,Shatter Drawer_open_or_close Keys_jangling
96d08a79.wav,Bass_drum Knock Trumpet
96dd4f50.wav,Acoustic_guitar Saxophone Trumpet
96e233de.wav,Flute Clarinet Glockenspiel
96e29215.wav,Acoustic_guitar Electric_piano Cello
96e7795c.wav,Cello Double_bass Violin_or_fiddle
96eb705a.wav,Glockenspiel Cowbell Chime
96f7a0c5.wav,Computer_keyboard Writing Telephone
971aad39.wav,Squeak Meow Drawer_open_or_close
971d1232.wav,Trumpet Hi-hat Violin_or_fiddle
